"x","y","EMv1mt","EMv05mt"
60.68868333,41.53279177,27,135
60.68868333,41.5328,29,135.9
60.68869708,41.5328,21.8,126.8
60.68871667,41.53285,29.8,141.1
60.6887272,41.53285,34.5,144.8
60.68873333,41.5328577,30.7,137.5
60.68873333,41.53286667,31.6,136.3
60.68873333,41.5328797,28.5,134.3
60.68874353,41.53288333,27,131.2
60.68875,41.53288333,25.1,132.2
60.68875,41.53288786,23.3,127.3
60.68875,41.5329,24.4,128.9
60.6887627,41.5329,19.9,133.9
60.68876667,41.5329,19.6,124.3
60.68876667,41.53290703,25.4,130.1
60.68876667,41.53291667,25.1,132.1
60.68876803,41.53291803,29.2,134.5
60.68878186,41.53293186,37.5,143.2
60.68878333,41.53293333,35.3,143.2
60.68878333,41.53294004,28.3,133.6
60.68878333,41.53295,32.6,136.4
60.68878437,41.53295,30.8,138.4
60.68879821,41.53295,29,133.5
60.6888,41.53296203,26.5,128.7
60.6888,41.53297587,27.9,133.3
60.6888,41.53298333,30.9,139.2
60.68880354,41.53298687,28.9,133.4
60.68881667,41.533,22.5,134
60.68881667,41.53300887,30,135.4
60.68881667,41.53301064,31.3,134.1
60.68881667,41.53300319,28.9,134.4
60.68881667,41.53301667,28.4,136.3
60.6888252,41.5330252,37.2,141.4
60.68883333,41.53303903,34.3,138.2
60.68883333,41.53305,34.6,137.7
60.68883337,41.53305004,31.1,135.1
60.68884721,41.53306388,31.1,133.8
60.68885,41.53306667,24,129.5
60.68885,41.53307487,23.6,127.6
60.68885,41.53308333,27.6,129.6
60.68886353,41.53309686,20.9,127
60.68886667,41.5331,22.8,126.8
60.6888717,41.53310504,20.9,118.7
60.68888333,41.53311667,19.5,121.7
60.68889654,41.53311667,33.4,136.9
60.6889,41.53311667,31.6,135.7
60.6889,41.5331242,36.5,139.8
60.6889047,41.53313333,33,136.7
60.68891667,41.53313333,31.3,135.5
60.68891667,41.53314621,33.8,139.4
60.6889267,41.53315,33.3,138.8
60.68893333,41.5331572,30.9,136
60.68893333,41.53316667,30,135.3
60.68893487,41.53316667,26.2,132.2
60.6889487,41.53316667,30.9,136.9
60.68895,41.5331792,30.7,136.6
60.68895,41.53319303,29.5,136.3
60.68895687,41.53320687,28.3,134.6
60.68896667,41.5332207,25.6,130.9
60.68896667,41.53323453,27.9,133.4
60.68896667,41.53324836,27.9,132.9
60.68897887,41.53325,28.5,135.3
60.68898333,41.53325937,27.1,132.2
60.68898333,41.5332732,34.3,136.6
60.68898333,41.53328333,31.2,136.6
60.68898421,41.53328421,30.5,134.3
60.68899804,41.53329804,29.1,134
60.689,41.53331187,29.3,134
60.689,41.53331667,27.3,136.5
60.689,41.53332287,30.7,135.8
60.689,41.53333671,35,141.3
60.689,41.53335,32,140
60.68901155,41.53336155,27.7,132.4
60.68901667,41.53337537,29.3,134.4
60.68901667,41.53338333,26.2,130
60.68901667,41.53338637,23.4,127.9
60.68901667,41.53340021,17.5,127.6
60.68901667,41.53341404,14.5,116.5
60.68902787,41.53341667,31.1,138.1
60.68903333,41.53342503,29.9,135.8
60.68903333,41.53343887,30,134.7
60.68903333,41.53345,30.9,136
60.68903333,41.5334637,30.8,136.6
60.68904421,41.53346667,28.7,133.5
60.68905,41.53347471,31,136
60.68905,41.53348333,13.8,113.9
60.68905,41.53348572,32.7,139.5
60.68905,41.53349954,31.6,136.9
60.68906338,41.5335,26.8,131.1
60.68906667,41.53351055,28.5,132.8
60.68906667,41.53351667,27.5,135.3
60.68906667,41.53352155,32.1,137.7
60.68906667,41.53353333,31.1,136.4
60.68907971,41.53354638,32.7,136.9
60.68908333,41.53355,33.8,139.7
60.68908333,41.53355738,33.4,138.3
60.68908333,41.53356667,34.2,137.3
60.68908333,41.53356837,36.1,141.8
60.68908333,41.53358221,41.2,145
60.68908333,41.53358333,41.7,145.4
60.68909321,41.53359321,38.3,138.7
60.6891,41.5336,36.6,141.3
60.6891,41.53360421,39,139.3
60.68910139,41.53361805,43.3,144
60.68911522,41.53363189,43.1,145.4
60.68911667,41.53363333,39.1,142.2
60.68911667,41.53364287,39.4,142
60.68912338,41.53365672,39.4,143.9
60.68913333,41.53366667,44.1,147.8
60.68913333,41.53366772,45.9,151.6
60.68913333,41.53368154,44.3,146.9
60.68913333,41.53369538,45.9,151.1
60.68914255,41.5337,50.4,148
60.68915,41.53370638,52.2,156.8
60.68915,41.53372022,54.3,156.5
60.68915071,41.53373333,59.5,155.1
60.68916454,41.53373333,54.4,152.4
60.68916667,41.53374505,61.3,160.6
60.68916667,41.53374112,63.9,161
60.68916667,41.53374541,55.9,154.2
60.68916667,41.53376667,65.5,161.6
60.68917805,41.53377805,88.1,184.6
60.68918333,41.53379187,95,188.9
60.68918333,41.5338057,94.1,187.8
60.68918333,41.53381667,91.5,198.7
60.68918339,41.53381672,81.8,184
60.68919721,41.53383055,79.5,167.7
60.6892,41.53383333,72,161.6
60.6892,41.53384154,60.6,151.6
60.6892,41.53385538,55.3,149.1
60.68920255,41.53386667,61.6,152.2
60.68921639,41.53386667,55,144
60.68921667,41.53388021,56.6,150.9
60.68921667,41.53388333,62,154.6
60.68922455,41.53389122,53.9,150.1
60.68923333,41.5339,65.1,163.8
60.68923333,41.53390222,59.6,154.8
60.68923333,41.53391604,58.6,157
60.68923333,41.53392988,63.6,159.1
60.68924371,41.53393333,58,158
60.68925,41.53394088,58.2,154.7
60.68925,41.53395472,54.6,153
60.68925,41.53396667,53.6,153.2
60.68926288,41.53397954,50.5,147.4
60.68926667,41.53398333,45.8,144
60.68927388,41.53398333,40.9,142
60.68928333,41.53398772,39,144
60.68928333,41.534,39.3,142.7
60.68929589,41.53401256,34.3,138.7
60.6893,41.53401667,36.3,140.3
60.6893,41.53402355,34,136.6
60.6893,41.53403333,35,140
60.68930122,41.53403455,36,143.5
60.68931506,41.53404839,35.2,137.6
60.68931667,41.53405,41.3,145.1
60.68931667,41.53405938,45.7,151.6
60.68931667,41.53407322,53.5,164.2
60.68932039,41.53408705,59.5,163.3
60.68933333,41.5341,63.4,165
60.68933333,41.53411188,61.5,159.3
60.68933333,41.53418333,66,171.4
60.68933743,41.53418333,67,169.5
60.68935,41.53418333,60,163
60.68935,41.53419559,50.5,150.5
60.68935,41.5342,58.4,159.6
60.68935,41.53420092,59.3,160.6
60.68935,41.53421475,55.1,154.9
60.68935,41.5342286,57.2,158.3
60.68935,41.53423333,53.5,158.1
60.68935,41.53423676,54.4,157
60.68935058,41.53425058,52.2,156.1
60.68936443,41.53426443,45.8,153
60.68936667,41.53426667,50.4,151.7
60.68936667,41.53427259,47.9,150.7
60.68936667,41.53428333,47.7,152.2
60.68936693,41.5342836,47.2,150.6
60.68938077,41.53429743,46.7,148.7
60.68938333,41.53431125,41.4,144
60.68938333,41.53431667,48.4,152.6
60.68938333,41.53432226,47.6,150.1
60.68938608,41.53433333,54,157.1
60.68939985,41.53433333,46,150.8
60.6894,41.53434707,51.3,155
60.6894,41.53436092,47.7,151.9
60.68940809,41.53436667,47,149.4
60.68941667,41.53437193,47.5,148.8
60.68941667,41.53438333,49.1,154
60.6894301,41.53439676,41.7,145.8
60.68943333,41.5344,43.7,145
60.68943333,41.53440776,45.8,152.2
60.68943333,41.53442159,45,149.3
60.68943541,41.53443333,43.7,147.5
60.68944925,41.53443333,45.5,151.5
60.68945,41.53444643,50.8,157.8
60.68946027,41.53445,51.8,157.5
60.68946667,41.53445744,45.4,149.6
60.68947126,41.53446667,37.4,144.6
60.68948333,41.53446843,45.6,156.3
60.68948333,41.53448226,57.4,164.1
60.68948333,41.53448333,55.2,162.1
60.68948333,41.53449327,58.6,167.9
60.68948333,41.5345,53.8,159.5
60.68948759,41.53450426,57.6,166.3
60.6895,41.53451667,46.4,153.3
60.6895,41.5345291,60.2,170.1
60.6895,41.53453333,61.5,165.5
60.6895,41.53454009,60.5,162.3
60.6895,41.53455,55.1,158.7
60.6895011,41.5345511,51.4,160
60.68951493,41.53456493,55.8,159.3
60.68951667,41.53456667,58,162.8
60.68951667,41.53457592,55.2,158.7
60.68951667,41.53458976,45.6,152.9
60.68951667,41.5346,49.1,153.6
60.68951667,41.53460076,50.5,150.8
60.68951667,41.5346146,47,145.8
60.68951667,41.53461667,44,146
60.68951667,41.5346256,45.7,147
60.68951667,41.53463333,45.2,144.6
60.68951993,41.53463659,48.3,148.9
60.68953333,41.53465043,46.6,149.2
60.68953333,41.53466427,47.9,146.4
60.68953333,41.53466667,45.3,144.8
60.68953333,41.53467527,44,146.8
60.68953333,41.53468909,45.6,149.2
60.68953626,41.5347,43.6,146.3
60.68955,41.5347001,48.4,149.1
60.68955,41.53471393,42,145.9
60.68955,41.53471667,46.1,148.2
60.68955,41.53472492,42.7,145.7
60.68955,41.53473876,41.8,143.9
60.6895526,41.53475,43.5,146.6
60.68956643,41.53475,43,149.6
60.68956667,41.5347636,38.4,144.7
60.68956667,41.53477742,38.4,144.3
60.6895746,41.53478333,38.3,144.9
60.68958333,41.53478844,32.7,136.6
60.68958333,41.53480226,31.2,134.4
60.68958333,41.53481611,28.9,134.3
60.68958333,41.53481667,30,134.6
60.68959376,41.5348271,28.1,133.2
60.6896,41.53484094,30.5,136.5
60.6896,41.53485,32.3,140
60.6896,41.53485194,29.2,139.3
60.6896,41.53486576,32.3,141.9
60.6896,41.53486667,34.7,140.8
60.6896101,41.53487677,32.8,134.2
60.68961667,41.53489061,29.4,134.5
60.68961667,41.5349,30.3,140.3
60.68961667,41.5349016,33.7,139.5
60.68961667,41.53491543,34.4,141.4
60.68961667,41.53491667,35.7,145.4
60.68962644,41.53492644,33.2,139.2
60.68963333,41.53494026,38.2,144.9
60.68963333,41.53495,33.8,140.2
60.68963333,41.53495126,38.5,142.7
60.68963333,41.5349651,41.4,146.7
60.68963333,41.53497893,43.5,146.2
60.68964276,41.53499276,44.8,147.6
60.68965,41.535,43.6,148.3
60.68965,41.53500377,44.8,153.3
60.68965096,41.53501762,46.5,148
60.68966478,41.53503145,41.3,145.4
60.68966667,41.53503333,34.6,140.7
60.68966667,41.53504243,38.4,144.4
60.68966667,41.53505,39.2,144.9
60.68966667,41.53505344,37.2,141.9
60.68966667,41.53506728,39.6,144.5
60.68966667,41.5350811,36.8,141.6
60.68967827,41.53509493,39.9,142.7
60.68968333,41.5351,37.6,144.6
60.68968333,41.53510594,43.4,148.1
60.68968333,41.53511978,42.2,144
60.68968333,41.53513333,42.2,144.5
60.6896946,41.5351446,37.7,142.5
60.6897,41.53515844,39.4,143.2
60.6897,41.53516667,37.3,140.9
60.6897,41.53516943,38.5,144.6
60.6897,41.53518318,33.3,138.2
60.6897,41.53519709,37.5,142.5
60.68971094,41.5352,30.7,136.3
60.68971667,41.5352081,34.2,139
60.68971667,41.53521667,36.1,142
60.68971667,41.53521911,32.6,137.9
60.68971667,41.53523293,37.7,142.7
60.68973011,41.53523333,35.7,140.1
60.68973333,41.53524395,45.1,148.9
60.68973333,41.53525777,36.3,140.1
60.68973827,41.53526667,42.1,144.2
60.68978333,41.53535,38.4,143.3
60.68978333,41.53535808,25.3,131.9
60.68978859,41.53537193,31.3,137
60.6898,41.53538333,30.8,137
60.6898,41.53539677,35,141.2
60.6898,41.5354,32.8,139.5
60.68980776,41.53540776,39.2,144.6
60.68981667,41.53541667,29.5,136.2
60.68981667,41.53541876,33.9,138.4
60.68981667,41.5354326,39.5,142.6
60.68981667,41.53544642,39.8,146.3
60.68982692,41.53545,40.2,145
60.68983333,41.53545742,39.9,145.2
60.68983333,41.53547126,39.9,144.1
60.68983333,41.53548333,35.9,137.8
60.68984609,41.53549609,38.4,142
60.68985,41.5355,39.6,142.3
60.68985,41.53550709,42,143.8
60.68985426,41.53552093,41.7,147.2
60.68986667,41.53553475,43,147.4
60.68986667,41.53554858,36.9,142.9
60.68986667,41.53555,41.3,145.8
60.68986667,41.5355596,37.7,143.8
60.68987344,41.53557344,40,142.6
60.68988333,41.53558333,35.5,141
60.68988443,41.53558443,34.7,141
60.68989827,41.53559827,35.7,141.9
60.6899,41.5356121,34.4,144
60.6899,41.53561667,30.7,141.1
60.68990643,41.53562309,29.6,137.3
60.68991667,41.53563693,33.6,141.4
60.68991667,41.53565,29.6,134.8
60.68992843,41.53566177,27.1,133
60.68993333,41.53566667,27.7,136
60.68993333,41.53567276,30.8,137.4
60.68993333,41.53568333,31.2,140.1
60.68993333,41.53568376,35.7,146
60.68993333,41.53569759,33.6,143.1
60.68994475,41.53571142,40.8,148.7
60.68995,41.53571667,34.1,138.7
60.68995,41.53572243,30.4,137.4
60.68995294,41.53573628,34.4,137.9
60.68996667,41.53575,32.3,137.1
60.68996667,41.5357611,35.5,142.2
60.68996667,41.53577494,40.4,146.9
60.68996667,41.53578333,37,143.9
60.68996926,41.53578593,39.7,146.7
60.6899831,41.53579976,35.4,142.2
60.68998333,41.5358136,35.7,141.5
60.68998333,41.53581667,40.6,145.7
60.68998333,41.53582176,35.8,143.7
60.6899856,41.53583333,37.2,145.8
60.68999943,41.53583333,39,144.8
60.69,41.5358466,34,140.2
60.69,41.53585,37.5,147.2
60.69,41.53585757,36.6,144.4
60.69,41.53586667,30.1,138.4
60.69,41.5358796,30.7,137.7
60.6900101,41.53588333,32.2,138.8
60.69001667,41.53589061,32.4,140.6
60.68963333,41.53606667,43.7,153.9
60.68962018,41.53605351,40.4,142.9
60.68961667,41.53605,43,144.5
60.68961667,41.53604818,39.4,139.9
60.68961667,41.53603435,38.3,141.1
60.68960384,41.53602051,38.2,140.9
60.6896,41.53601667,38.3,140.9
60.6896,41.53600949,42.6,145.7
60.68959567,41.536,37.9,142.2
60.68958333,41.536,42.5,147.4
60.68958333,41.53597499,40.2,142.7
60.68958333,41.53596667,42.1,146.2
60.68957651,41.53595984,40.3,144
60.68956667,41.53595,41,145.5
60.68956667,41.53594883,40.1,143.6
60.68956667,41.535935,40.4,145.1
60.68956667,41.53592116,38.1,138.1
60.68955734,41.53591667,43,145.4
60.68955,41.53591017,35.7,140.7
60.68955,41.5359,33.9,140.2
60.68955,41.53589917,32.1,136.4
60.68955,41.53588533,36.2,141.4
60.68953818,41.53587151,35.2,141.5
60.68953333,41.53585767,35.3,140
60.68953333,41.53585,36.8,142.7
60.68953333,41.53584667,33,136.1
60.68953283,41.53583333,34.7,135.8
60.689519,41.53583333,34.1,140.1
60.68951667,41.53582183,36.8,141.8
60.68951667,41.53580799,37.2,143.3
60.68951667,41.5358,39.1,144.2
60.68951367,41.535797,36.9,144.6
60.6895,41.53578317,36.7,139.5
60.6895,41.53576934,38.5,145
60.6895,41.5357555,34.1,139.4
60.68949166,41.53575,40,141.3
60.68948333,41.53574449,39.2,143.3
60.68948333,41.53573333,33.3,137.8
60.68948333,41.53571968,38.4,144.3
60.6894725,41.53570583,34.5,143.5
60.68946667,41.53569199,34.6,141.3
60.6894615,41.53567817,38.1,143.9
60.68945,41.53566667,31.7,136.6
60.68945,41.53565333,30.9,135.9
60.68943949,41.53563949,29.6,134.3
60.68943333,41.53562567,30.5,134.9
60.68943333,41.53561667,28.3,132
60.68943333,41.53561467,30.9,134.7
60.68943333,41.53560083,28.9,133.1
60.68942033,41.5356,31.3,136
60.68941667,41.53557966,30.8,134
60.68941667,41.53556667,28.7,133.9
60.68941216,41.53556216,30.9,134.9
60.6894,41.53554832,28.9,133.2
60.6894,41.5355345,27.1,131.5
60.6894,41.53553333,21.9,131.3
60.6894,41.53552349,28.6,135.8
60.68939299,41.53550966,24.3,131.5
60.68938333,41.5355,28.1,134.7
60.68938333,41.53549867,25.6,132.2
60.68938333,41.53548482,23.1,128.2
60.68938333,41.53548333,26.9,131.8
60.68933333,41.53531667,34.3,141.4
60.68932552,41.53530886,30,134.7
60.68931667,41.5353,31.2,135.9
60.68931667,41.53528683,35.5,142.2
60.68931667,41.53528333,30.4,138.4
60.68931667,41.53527585,31.1,136.6
60.68931667,41.53526667,31.8,136.3
60.68930383,41.53525383,39.9,146.5
60.6893,41.53525,43.9,152.6
60.6893,41.53524284,39.7,149.4
60.6893,41.535229,44.9,151.5
60.6892985,41.53521517,43.2,149
60.68928465,41.53520132,42.3,146.9
60.68928333,41.5351875,46.9,153.4
60.68927367,41.53517367,43.8,153.2
60.68926667,41.53516667,40.4,150.4
60.68926667,41.53516266,47.7,159
60.68926549,41.53514882,53.7,159.1
60.68925168,41.53513501,51.1,155.5
60.68925,41.53512118,55.9,162.5
60.68925,41.53511667,50.8,155
60.68924349,41.53511016,43.9,148.7
60.68923333,41.5351,49.2,151.1
60.68923333,41.53509917,48.2,151.5
60.68923333,41.53508533,48.7,149.8
60.68923333,41.53508333,46.5,146.9
60.68923333,41.53507716,44.2,146.2
60.68923,41.53506667,46.3,149.9
60.68921667,41.53506617,41,146.7
60.68921667,41.53505233,43.5,148.6
60.68921667,41.53505,42.8,144.5
60.68921667,41.53504133,41,143.6
60.68921084,41.53503333,43.7,144.8
60.6892,41.53503333,43.8,145
60.6892,41.53503317,48.2,152
60.6892,41.53501932,45.2,148.3
60.6892,41.53501667,53,153.5
60.68919166,41.53500833,47.5,150.8
60.68918333,41.535,40,140.1
60.68916667,41.53486667,52.7,159.2
60.68916667,41.53485565,50.5,154.7
60.68915848,41.53485,49.2,155
60.68915,41.53485,48.2,151.4
60.68915,41.53484753,46,150.4
60.68915,41.53483364,44.5,148.3
60.68915,41.53481982,47.6,153.8
60.68913931,41.53481667,46.1,148.1
60.68913333,41.53480881,48.5,151.6
60.68913333,41.5348,44.3,147
60.68913333,41.53479781,45.5,146
60.68913333,41.53478399,45.8,148.1
60.68912014,41.53477014,47.7,151.4
60.68911667,41.53476667,47.6,152.8
60.68911667,41.53475913,52.1,160.6
60.68911197,41.5347453,50.8,162.1
60.6891,41.53473333,50.6,156.8
60.6891,41.53472047,47.1,154.8
60.6891,41.53470663,45.3,149.6
60.6890928,41.5347,41,145
60.68908333,41.53469565,38.3,143.8
60.68908182,41.53468182,38.2,143.8
60.68906797,41.53466797,34.1,143.2
60.68906667,41.53465414,42.6,146.1
60.68906667,41.53465,44,148.6
60.68906667,41.53464314,50.8,157
60.68906264,41.53462931,49.9,151.6
60.68905,41.53461547,48.5,149.3
60.68905,41.53460164,49.8,153.8
60.68905,41.5346,46.8,150.9
60.68905,41.53459065,49.7,150.3
60.68905,41.53458333,50,154.1
60.68904631,41.53457964,54.5,158.8
60.68903333,41.53456581,56,159.3
60.68903333,41.53455197,58.3,158.7
60.68903333,41.53453815,53.6,160
60.68902431,41.53453333,51,158
60.68901667,41.53452714,48,158.6
60.68901667,41.53451331,48.3,156.9
60.68901613,41.53449946,48,155.1
60.6890023,41.53448564,46.8,153.5
60.689,41.5344718,47.3,156.5
60.6889913,41.53445797,46.6,153.4
60.68898333,41.53445,46.9,154.5
60.68898333,41.53444696,41.5,146.7
60.68898314,41.53443314,42,145.6
60.6889693,41.5344193,41.8,145.3
60.68896667,41.53440547,40.6,143.5
60.68896667,41.53439163,42.6,149.9
60.68896113,41.5343778,41,146
60.68895,41.53436397,43.8,149.1
60.68895,41.53435014,46,152.1
60.68893631,41.53433631,43.6,160.5
60.68893333,41.53432247,47.5,157.6
60.68893333,41.53431667,47.5,157.3
60.68892814,41.53431148,42.7,150.5
60.68891667,41.53429764,34.1,140.7
60.68891667,41.53428381,32.3,140.7
60.68891667,41.53426997,36.3,143.2
60.68890613,41.53425613,40.7,145.7
60.6889,41.53424231,35,142.8
60.6889,41.53422846,36.5,143.3
60.6889,41.53421463,38.6,144.8
60.6889,41.5342008,41.7,145.1
60.68888696,41.53418696,45.8,150.1
60.68888333,41.53418333,45.9,148.8
60.68888333,41.53417596,49.9,152.9
60.6888788,41.53416213,43,148.6
60.68886667,41.53414829,48.1,153.4
60.68886667,41.53413447,46.6,153.1
60.68886667,41.53412161,47.7,151
60.68886667,41.53410819,46.7,149.9
60.68886102,41.5341,46,147.6
60.68885,41.53409721,48,151.8
60.68885,41.5340835,46.9,147.7
60.68885,41.53406955,52.6,154.8
60.68885,41.53405569,47.3,151.7
60.68884185,41.53404185,50.2,154.8
60.68883333,41.53402802,47.8,152.2
60.68883333,41.53401667,49.4,152.2
60.68881986,41.53400319,51.2,152.8
60.68881667,41.53398936,52.1,153
60.68881667,41.53397552,50.6,149.5
60.6888117,41.5339617,53,155.5
60.6888,41.53394786,59.7,164.3
60.6888,41.53393401,68.9,165.8
60.6888,41.53393333,69.1,165.5
60.68878968,41.53392302,64.2,162.2
60.68878333,41.5339092,70.7,168.4
60.68878333,41.53389536,85,181.8
60.68878152,41.53388152,91.6,198.7
60.68876768,41.53386768,96.6,206.2
60.68876667,41.53385384,107.8,233.7
60.68876667,41.53385,105,234.4
60.68876667,41.53384285,101.9,231.5
60.68876235,41.53382902,90.3,208.6
60.68875,41.53381518,80.7,195.7
60.68875,41.53380135,65.1,174
60.68875,41.53378752,59.6,167.5
60.68874036,41.53378333,68.3,172.9
60.68873333,41.53377652,62.2,164.2
60.68873333,41.53376268,54,152.8
60.68873333,41.53374885,51.1,156
60.68873333,41.53373501,45.1,148.9
60.68872119,41.53373333,38.9,139
60.68871667,41.53372402,36.2,137.6
60.68871667,41.53371019,36.1,138.1
60.68871667,41.5337,34.5,138
60.68871586,41.5336992,36.7,142.7
60.68870203,41.53368536,34.6,138.1
60.6887,41.53367152,40.5,144.4
60.6887,41.53365768,38.2,140.7
60.68869384,41.53365,39.6,142.6
60.68868333,41.53364669,39.8,143.1
60.68868333,41.53363286,43.2,146.3
60.68868333,41.53361901,39.6,144.3
60.68868333,41.53360518,46.8,147.4
60.68867467,41.5336,49.1,150.1
60.68866667,41.53359419,43.1,144
60.68866667,41.53358036,43.9,148.9
60.68866653,41.53356653,38.8,142.8
60.68865268,41.53355268,35.3,136.6
60.68863886,41.53355,36,142
60.68863333,41.53354169,41.9,143.5
60.68863333,41.53352785,43.7,145
60.68863068,41.53351667,43.6,144
60.68861685,41.53351667,46.3,147.9
60.68861667,41.53350301,43.2,146.7
60.68861667,41.5335,46.5,150.8
60.68860869,41.53349202,39.1,140.1
60.6886,41.53347818,39.2,139.6
60.6886,41.53346667,36.9,138.1
60.6886,41.53345334,35.2,139.6
60.68858951,41.53345,32.3,138.8
60.68858333,41.53344235,29.6,135.9
60.68858333,41.53343333,29.2,131.5
60.68858333,41.53343135,33.4,134.1
60.68858333,41.53341751,30.6,135.8
60.68857034,41.53341667,33.2,136.4
60.68856667,41.53340652,32.3,136.6
60.68856667,41.5334,34.8,137.6
60.68856667,41.53339552,34.8,139.9
60.68856502,41.53338333,33,137.3
60.68855118,41.53338333,36.9,141.6
60.68855,41.53337068,27.6,131.5
60.68855,41.53336667,27.7,132.2
60.68854301,41.53336667,26.9,134.2
60.68853333,41.53336251,28.2,133.9
60.68851667,41.53331667,32.9,133.5
60.68851667,41.53331113,29.3,132.8
60.68851398,41.5333,26,132
60.68850015,41.5333,30.3,136.7
60.6885,41.5333,29.9,133.4
60.6885,41.53329481,33,136.2
60.68849764,41.53328333,33.4,134.6
60.68848381,41.53328333,34.3,136.2
60.68848333,41.53328333,41.2,142.8
60.6884728,41.53328333,41.7,141.6
60.68846667,41.53327564,46.3,147.3
60.68846667,41.53326667,41.4,141.4
60.68846464,41.53326464,45.5,145.7
60.68845079,41.53325079,40.5,142.4
60.68845,41.53325,43.3,141.7
60.68845,41.53324264,35.9,141.5
60.68844548,41.53323333,40.6,143.9
60.68843503,41.53323333,50.8,151.2
60.68844888,41.53323333,46.4,148.2
60.68845,41.53322064,45.4,144.7
60.68844013,41.53321667,50.4,152.1
60.68843333,41.53321667,48.4,150.7
60.68843333,41.53321247,46.9,145.4
60.68843333,41.53319863,46.3,146.2
60.68843333,41.5331848,45.5,145.2
60.68843333,41.53318333,48.7,146.6
60.68843333,41.53317663,51.8,149.3
60.68843333,41.53316667,50.1,149.1
60.68843231,41.53316564,47.4,147.1
60.68841847,41.5331518,41.4,141.1
